Orthogroup	G_intestinalis_aa	G_muris_aa	S_salmonicida_aa
OG0003812	KAE8305889.1	TNJ28047.1	
OG0003813	KAE8305890.1	TNJ28045.1	
OG0003814	KAE8305891.1	TNJ28042.1	
OG0003815	KAE8305901.1	TNJ28034.1	
OG0003816	KAE8305904.1	TNJ29867.1	
OG0003817	KAE8305920.1	TNJ27890.1	
OG0003818	KAE8305923.1	TNJ27881.1	
OG0003819	KAE8305924.1	TNJ27885.1	
OG0003820	KAE8305925.1	TNJ27887.1	
OG0003821	KAE8305927.1	TNJ26664.1	
OG0003822	KAE8305933.1	TNJ29453.1	
OG0003823	KAE8305937.1		KAH0575570.1
OG0003824	KAE8305939.1	TNJ29471.1	
OG0003825	KAE8305944.1	TNJ29477.1	
OG0003826	KAE8305947.1	TNJ29476.1	
OG0003827	KAE8305948.1	TNJ29475.1	
OG0003828	KAE8305951.1	TNJ29436.1	
OG0003829	KAE8305964.1	TNJ29434.1	
OG0003830	KAE8305966.1	TNJ29483.1	
OG0003831	KAE8305967.1	TNJ29484.1	
OG0003832	KAE8305968.1	TNJ29485.1	
OG0003833	KAE8305969.1	TNJ29486.1	
OG0003834	KAE8305970.1	TNJ29489.1	
OG0003835	KAE8305975.1	TNJ28896.1	
OG0003836	KAE8305977.1	TNJ28894.1	
OG0003837	KAE8305981.1	TNJ29897.1	
OG0003838	KAE8305983.1	TNJ28879.1	
OG0003839	KAE8305986.1	TNJ27935.1	
OG0003840	KAE8305999.1	TNJ30734.1	
OG0003841	KAE8306003.1	TNJ29467.1	
OG0003842	KAE8306004.1	TNJ29468.1	
OG0003843	KAE8306010.1	TNJ26177.1	
OG0003844	KAE8306024.1	TNJ28873.1	
OG0003845	KAE8306025.1	TNJ28874.1	
OG0003846	KAE8306028.1	TNJ26669.1	
OG0003847	KAE8306039.1		KAH0569949.1
OG0003848	KAE8306042.1	TNJ28922.1	
OG0003849	KAE8306046.1	TNJ28914.1	
OG0003850	KAE8306056.1	TNJ28906.1	
OG0003851	KAE8306057.1	TNJ28907.1	
OG0003852	KAE8306062.1	TNJ26445.1	
OG0003853	KAE8306065.1	TNJ28911.1	
OG0003854	KAE8306067.1	TNJ26442.1	
OG0003855	KAE8306083.1	TNJ29025.1	
OG0003856	KAE8306088.1	TNJ29368.1	
OG0003857	KAE8306090.1	TNJ29370.1	
OG0003858	KAE8306095.1	TNJ29376.1	
OG0003859	KAE8306098.1	TNJ29379.1	
OG0003860	KAE8306103.1	TNJ29384.1	
OG0003861	KAE8306105.1	TNJ28214.1	
OG0003862	KAE8306107.1	TNJ28079.1	
OG0003863	KAE8306114.1	TNJ26185.1	
OG0003864	KAE8306115.1	TNJ26184.1	
OG0003865	KAE8306117.1	TNJ26182.1	
OG0003866	KAE8306123.1	TNJ26905.1	
OG0003867	KAE8306124.1	TNJ26175.1	
OG0003868	KAE8306125.1	TNJ26176.1	
OG0003869	KAE8306126.1	TNJ26179.1	
OG0003870	KAE8306133.1	TNJ28932.1	
OG0003871	KAE8306134.1	TNJ28564.1	
OG0003872	KAE8306135.1	TNJ28565.1	
OG0003873	KAE8306138.1	TNJ26181.1	
OG0003874	KAE8306140.1	TNJ28941.1	
OG0003875	KAE8306141.1	TNJ28942.1	
OG0003876	KAE8306142.1	TNJ28935.1	
OG0003877	KAE8306143.1	TNJ28937.1	
OG0003878	KAE8306145.1	TNJ28939.1	
OG0003879	KAE8306146.1	TNJ26915.1	
OG0003880	KAE8306149.1	TNJ28930.1	
OG0003881	KAE8306151.1	TNJ28928.1	
OG0003882	KAE8306152.1	TNJ28927.1	
OG0003883	KAE8306156.1	TNJ29009.1	
OG0003884		TNJ26154.1	KAH0573557.1
OG0003885		TNJ26195.1, TNJ26464.1	
OG0003886		TNJ26201.1, TNJ29511.1	
OG0003887		TNJ26242.1, TNJ26795.1	
OG0003888		TNJ26271.1, TNJ26387.1	
OG0003889		TNJ26307.1	KAH0570161.1
OG0003890		TNJ26317.1, TNJ29245.1	
OG0003891		TNJ26345.1, TNJ27907.1	
OG0003892		TNJ26435.1	KAH0569844.1
OG0003893		TNJ26754.1, TNJ30143.1	
OG0003894		TNJ26988.1, TNJ28876.1	
OG0003895		TNJ26989.1, TNJ29410.1	
OG0003896		TNJ27180.1	KAH0572002.1
OG0003897		TNJ27209.1, TNJ27215.1	
OG0003898		TNJ27400.1, TNJ29802.1	
OG0003899		TNJ27431.1, TNJ29479.1	
OG0003900		TNJ27658.1	KAH0572546.1
OG0003901		TNJ27678.1, TNJ29446.1	
OG0003902		TNJ27774.1	KAH0570652.1
OG0003903		TNJ28133.1, TNJ28918.1	
OG0003904		TNJ28250.1, TNJ30343.1	
OG0003905		TNJ28295.1, TNJ28301.1	
OG0003906		TNJ28353.1, TNJ28359.1	
OG0003907		TNJ28374.1, TNJ29812.1	
OG0003908		TNJ28604.1, TNJ29414.1	
OG0003909		TNJ28606.1, TNJ29416.1	
OG0003910		TNJ28717.1, TNJ28722.1	
OG0003911		TNJ28718.1, TNJ28723.1	
OG0003912		TNJ29174.1, TNJ29175.1	
OG0003913		TNJ29386.1	KAH0574946.1
OG0003914		TNJ29643.1	KAH0574452.1
OG0003915		TNJ29904.1, TNJ29909.1	
OG0003916		TNJ30105.1	KAH0571458.1
OG0003917		TNJ30314.1, TNJ30352.1	
OG0003918		TNJ30316.1, TNJ30325.1	
OG0003919		TNJ30319.1, TNJ30322.1	
OG0003920			KAH0569285.1, KAH0573534.1
OG0003921			KAH0569288.1, KAH0573530.1
OG0003922			KAH0569291.1, KAH0573527.1
OG0003923			KAH0569292.1, KAH0575978.1
OG0003924			KAH0569310.1, KAH0570998.1
OG0003925			KAH0569311.1, KAH0570999.1
OG0003926			KAH0569312.1, KAH0571000.1
OG0003927			KAH0569313.1, KAH0571001.1
OG0003928			KAH0569314.1, KAH0571002.1
OG0003929			KAH0569315.1, KAH0575084.1
OG0003930			KAH0569316.1, KAH0571980.1
OG0003931			KAH0569321.1, KAH0572217.1
OG0003932			KAH0569322.1, KAH0572216.1
OG0003933			KAH0569338.1, KAH0569374.1
OG0003934			KAH0569341.1, KAH0575167.1
OG0003935			KAH0569354.1, KAH0577243.1
OG0003936			KAH0569355.1, KAH0577245.1
OG0003937			KAH0569356.1, KAH0577246.1
OG0003938			KAH0569357.1, KAH0577247.1
OG0003939			KAH0569358.1, KAH0577248.1
OG0003940			KAH0569359.1, KAH0577249.1
OG0003941			KAH0569381.1, KAH0577722.1
OG0003942			KAH0569383.1, KAH0577720.1
OG0003943			KAH0569384.1, KAH0577719.1
OG0003944			KAH0569388.1, KAH0577317.1
OG0003945			KAH0569389.1, KAH0577318.1
OG0003946			KAH0569390.1, KAH0577319.1
OG0003947			KAH0569391.1, KAH0577320.1
OG0003948			KAH0569392.1, KAH0577321.1
OG0003949			KAH0569393.1, KAH0577322.1
OG0003950			KAH0569396.1, KAH0570952.1
OG0003951			KAH0569397.1, KAH0570953.1
OG0003952			KAH0569398.1, KAH0570954.1
OG0003953			KAH0569408.1, KAH0569651.1
OG0003954			KAH0569409.1, KAH0569652.1
OG0003955			KAH0569411.1, KAH0569654.1
OG0003956			KAH0569433.1, KAH0569440.1
OG0003957			KAH0569445.1, KAH0569449.1
OG0003958			KAH0569454.1, KAH0574990.1
OG0003959			KAH0569455.1, KAH0573165.1
OG0003960			KAH0569485.1, KAH0575504.1
OG0003961			KAH0569534.1, KAH0569567.1
OG0003962			KAH0569536.1, KAH0576165.1
OG0003963			KAH0569568.1, KAH0569588.1
OG0003964			KAH0569570.1, KAH0569598.1
OG0003965			KAH0569596.1, KAH0573877.1
OG0003966			KAH0569624.1, KAH0569680.1
OG0003967			KAH0569632.1, KAH0572758.1
OG0003968			KAH0569641.1, KAH0569718.1
OG0003969			KAH0569642.1, KAH0569643.1
OG0003970			KAH0569658.1, KAH0569719.1
OG0003971			KAH0569674.1, KAH0569710.1
OG0003972			KAH0569723.1, KAH0569727.1
OG0003973			KAH0569724.1, KAH0569728.1
OG0003974			KAH0569780.1, KAH0569806.1
OG0003975			KAH0569784.1, KAH0569802.1
OG0003976			KAH0569788.1, KAH0569805.1
OG0003977			KAH0569795.1, KAH0569820.1
OG0003978			KAH0569811.1, KAH0569824.1
OG0003979			KAH0569813.1, KAH0569822.1
OG0003980			KAH0569814.1, KAH0569821.1
OG0003981			KAH0569835.1, KAH0574762.1
OG0003982			KAH0569857.1, KAH0569861.1
OG0003983			KAH0569858.1, KAH0569860.1
OG0003984			KAH0569866.1, KAH0570289.1
OG0003985			KAH0569894.1, KAH0569928.1
OG0003986			KAH0569923.1, KAH0569935.1
OG0003987			KAH0569926.1, KAH0569942.1
OG0003988			KAH0569936.1, KAH0574865.1
OG0003989			KAH0569939.1, KAH0575841.1
OG0003990			KAH0569947.1, KAH0570197.1
OG0003991			KAH0569954.1, KAH0569958.1
OG0003992			KAH0569970.1, KAH0575558.1
OG0003993			KAH0569979.1, KAH0569993.1
OG0003994			KAH0569980.1, KAH0569992.1
OG0003995			KAH0569984.1, KAH0569989.1
OG0003996			KAH0569985.1, KAH0569988.1
OG0003997			KAH0570007.1, KAH0572313.1
OG0003998			KAH0570015.1, KAH0571269.1
OG0003999			KAH0570034.1, KAH0572373.1
OG0004000			KAH0570063.1, KAH0570074.1
OG0004001			KAH0570068.1, KAH0571402.1
OG0004002			KAH0570094.1, KAH0570261.1
OG0004003			KAH0570098.1, KAH0570103.1
OG0004004			KAH0570113.1, KAH0570125.1
OG0004005			KAH0570129.1, KAH0575680.1
OG0004006			KAH0570167.1, KAH0570176.1
OG0004007			KAH0570168.1, KAH0570175.1
OG0004008			KAH0570169.1, KAH0570174.1
OG0004009			KAH0570181.1, KAH0570196.1
OG0004010			KAH0570186.1, KAH0570190.1
OG0004011			KAH0570199.1, KAH0577531.1
OG0004012			KAH0570201.1, KAH0576393.1
OG0004013			KAH0570220.1, KAH0570237.1
OG0004014			KAH0570221.1, KAH0570236.1
OG0004015			KAH0570222.1, KAH0570235.1
OG0004016			KAH0570223.1, KAH0570234.1
OG0004017			KAH0570239.1, KAH0570256.1
OG0004018			KAH0570240.1, KAH0570255.1
OG0004019			KAH0570241.1, KAH0570254.1
OG0004020			KAH0570242.1, KAH0570253.1
OG0004021			KAH0570283.1, KAH0574859.1
OG0004022			KAH0570296.1, KAH0570299.1
OG0004023			KAH0570315.1, KAH0570322.1
OG0004024			KAH0570317.1, KAH0570320.1
OG0004025			KAH0570335.1, KAH0570351.1
OG0004026			KAH0570336.1, KAH0570352.1
OG0004027			KAH0570337.1, KAH0570353.1
OG0004028			KAH0570375.1, KAH0572919.1
OG0004029			KAH0570379.1, KAH0575796.1
OG0004030			KAH0570380.1, KAH0572026.1
OG0004031			KAH0570381.1, KAH0577937.1
OG0004032			KAH0570487.1, KAH0570500.1
OG0004033			KAH0570488.1, KAH0570501.1
OG0004034			KAH0570504.1, KAH0571277.1
OG0004035			KAH0570521.1, KAH0570572.1
OG0004036			KAH0570536.1, KAH0570554.1
OG0004037			KAH0570540.1, KAH0570542.1
OG0004038			KAH0570587.1, KAH0570600.1
OG0004039			KAH0570588.1, KAH0570599.1
OG0004040			KAH0570589.1, KAH0570598.1
OG0004041			KAH0570633.1, KAH0576693.1
OG0004042			KAH0570658.1, KAH0574847.1
OG0004043			KAH0570679.1, KAH0577877.1
OG0004044			KAH0570703.1, KAH0574825.1
OG0004045			KAH0570752.1, KAH0571390.1
OG0004046			KAH0570755.1, KAH0570759.1
OG0004047			KAH0570756.1, KAH0570758.1
OG0004048			KAH0570761.1, KAH0570764.1
OG0004049			KAH0570768.1, KAH0570776.1
OG0004050			KAH0570778.1, KAH0570779.1
OG0004051			KAH0570790.1, KAH0570803.1
OG0004052			KAH0570791.1, KAH0570802.1
OG0004053			KAH0570793.1, KAH0575962.1
OG0004054			KAH0570794.1, KAH0570816.1
OG0004055			KAH0570800.1, KAH0571217.1
OG0004056			KAH0570809.1, KAH0570815.1
OG0004057			KAH0570810.1, KAH0570814.1
OG0004058			KAH0570812.1, KAH0576575.1
OG0004059			KAH0570825.1, KAH0572252.1
OG0004060			KAH0570831.1, KAH0570833.1
OG0004061			KAH0570838.1, KAH0570857.1
OG0004062			KAH0570854.1, KAH0570862.1
OG0004063			KAH0570873.1, KAH0570880.1
OG0004064			KAH0570888.1, KAH0570896.1
OG0004065			KAH0570920.1, KAH0574491.1
OG0004066			KAH0570926.1, KAH0574769.1
OG0004067			KAH0570933.1, KAH0570943.1
OG0004068			KAH0570934.1, KAH0570942.1
OG0004069			KAH0570935.1, KAH0570941.1
OG0004070			KAH0570981.1, KAH0570993.1
OG0004071			KAH0570982.1, KAH0570992.1
OG0004072			KAH0571007.1, KAH0571014.1
OG0004073			KAH0571012.1, KAH0571018.1
OG0004074			KAH0571013.1, KAH0571017.1
OG0004075			KAH0571047.1, KAH0571056.1
OG0004076			KAH0571048.1, KAH0577710.1
OG0004077			KAH0571059.1, KAH0572376.1
OG0004078			KAH0571063.1, KAH0571700.1
OG0004079			KAH0571076.1, KAH0576638.1
OG0004080			KAH0571090.1, KAH0575663.1
OG0004081			KAH0571117.1, KAH0575277.1
OG0004082			KAH0571146.1, KAH0571153.1
OG0004083			KAH0571147.1, KAH0571152.1
OG0004084			KAH0571148.1, KAH0571151.1
OG0004085			KAH0571155.1, KAH0571171.1
OG0004086			KAH0571164.1, KAH0571166.1
OG0004087			KAH0571227.1, KAH0571230.1
OG0004088			KAH0571282.1, KAH0574533.1
OG0004089			KAH0571285.1, KAH0571286.1
OG0004090			KAH0571310.1, KAH0573180.1
OG0004091			KAH0571311.1, KAH0576555.1
OG0004092			KAH0571321.1, KAH0572930.1
OG0004093			KAH0571334.1, KAH0576336.1
OG0004094			KAH0571336.1, KAH0577440.1
OG0004095			KAH0571348.1, KAH0571349.1
OG0004096			KAH0571353.1, KAH0571359.1
OG0004097			KAH0571374.1, KAH0571385.1
OG0004098			KAH0571375.1, KAH0571386.1
OG0004099			KAH0571413.1, KAH0572454.1
OG0004100			KAH0571448.1, KAH0575331.1
OG0004101			KAH0571455.1, KAH0571545.1
OG0004102			KAH0571457.1, KAH0571459.1
OG0004103			KAH0571475.1, KAH0571477.1
OG0004104			KAH0571548.1, KAH0571555.1
OG0004105			KAH0571549.1, KAH0571554.1
OG0004106			KAH0571556.1, KAH0574492.1
OG0004107			KAH0571582.1, KAH0572615.1
OG0004108			KAH0571592.1, KAH0571598.1
OG0004109			KAH0571593.1, KAH0571597.1
OG0004110			KAH0571610.1, KAH0571618.1
OG0004111			KAH0571612.1, KAH0571616.1
OG0004112			KAH0571638.1, KAH0571646.1
OG0004113			KAH0571639.1, KAH0571645.1
OG0004114			KAH0571648.1, KAH0571665.1
OG0004115			KAH0571649.1, KAH0571664.1
OG0004116			KAH0571650.1, KAH0571663.1
OG0004117			KAH0571652.1, KAH0571666.1
OG0004118			KAH0571653.1, KAH0571667.1
OG0004119			KAH0571655.1, KAH0571669.1
OG0004120			KAH0571656.1, KAH0571670.1
OG0004121			KAH0571676.1, KAH0571694.1
OG0004122			KAH0571677.1, KAH0571693.1
OG0004123			KAH0571678.1, KAH0571692.1
OG0004124			KAH0571687.1, KAH0571697.1
OG0004125			KAH0571702.1, KAH0571706.1
OG0004126			KAH0571703.1, KAH0571705.1
OG0004127			KAH0571710.1, KAH0575254.1
OG0004128			KAH0571716.1, KAH0571721.1
OG0004129			KAH0571723.1, KAH0571741.1
OG0004130			KAH0571732.1, KAH0571751.1
OG0004131			KAH0571758.1, KAH0571767.1
OG0004132			KAH0571764.1, KAH0571775.1
OG0004133			KAH0571765.1, KAH0571774.1
OG0004134			KAH0571779.1, KAH0571793.1
OG0004135			KAH0571782.1, KAH0571814.1
OG0004136			KAH0571792.1, KAH0573640.1
OG0004137			KAH0571800.1, KAH0571817.1
OG0004138			KAH0571801.1, KAH0571818.1
OG0004139			KAH0571835.1, KAH0577222.1
OG0004140			KAH0571859.1, KAH0571872.1
OG0004141			KAH0571862.1, KAH0571869.1
OG0004142			KAH0571898.1, KAH0571899.1
OG0004143			KAH0571906.1, KAH0571912.1
OG0004144			KAH0571908.1, KAH0571910.1
OG0004145			KAH0571909.1, KAH0571919.1
OG0004146			KAH0571922.1, KAH0576593.1
OG0004147			KAH0571924.1, KAH0571970.1
OG0004148			KAH0571927.1, KAH0577793.1
OG0004149			KAH0571941.1, KAH0577755.1
OG0004150			KAH0571971.1, KAH0571973.1
OG0004151			KAH0571982.1, KAH0571985.1
OG0004152			KAH0571983.1, KAH0571984.1
OG0004153			KAH0571987.1, KAH0572001.1
OG0004154			KAH0571988.1, KAH0572000.1
OG0004155			KAH0571991.1, KAH0571997.1
OG0004156			KAH0572011.1, KAH0572036.1
OG0004157			KAH0572014.1, KAH0572033.1
OG0004158			KAH0572038.1, KAH0572059.1
OG0004159			KAH0572039.1, KAH0572058.1
OG0004160			KAH0572045.1, KAH0572055.1
OG0004161			KAH0572046.1, KAH0572056.1
OG0004162			KAH0572074.1, KAH0572082.1
OG0004163			KAH0572078.1, KAH0572087.1
OG0004164			KAH0572093.1, KAH0572098.1
OG0004165			KAH0572120.1, KAH0572129.1
OG0004166			KAH0572122.1, KAH0572127.1
OG0004167			KAH0572123.1, KAH0574394.1
OG0004168			KAH0572125.1, KAH0573485.1
OG0004169			KAH0572153.1, KAH0576682.1
OG0004170			KAH0572159.1, KAH0572307.1
OG0004171			KAH0572160.1, KAH0576200.1
OG0004172			KAH0572193.1, KAH0572244.1
OG0004173			KAH0572221.1, KAH0572241.1
OG0004174			KAH0572237.1, KAH0572398.1
OG0004175			KAH0572242.1, KAH0572249.1
OG0004176			KAH0572261.1, KAH0572268.1
OG0004177			KAH0572262.1, KAH0572269.1
OG0004178			KAH0572270.1, KAH0572271.1
OG0004179			KAH0572284.1, KAH0574839.1
OG0004180			KAH0572288.1, KAH0574892.1
OG0004181			KAH0572300.1, KAH0574668.1
OG0004182			KAH0572323.1, KAH0577613.1
OG0004183			KAH0572329.1, KAH0574675.1
OG0004184			KAH0572386.1, KAH0574090.1
OG0004185			KAH0572416.1, KAH0572437.1
OG0004186			KAH0572417.1, KAH0572438.1
OG0004187			KAH0572421.1, KAH0572428.1
OG0004188			KAH0572423.1, KAH0572426.1
OG0004189			KAH0572434.1, KAH0573987.1
OG0004190			KAH0572467.1, KAH0574543.1
OG0004191			KAH0572503.1, KAH0573826.1
OG0004192			KAH0572537.1, KAH0572558.1
OG0004193			KAH0572541.1, KAH0572554.1
OG0004194			KAH0572543.1, KAH0573394.1
OG0004195			KAH0572562.1, KAH0572795.1
OG0004196			KAH0572645.1, KAH0572658.1
OG0004197			KAH0572669.1, KAH0572687.1
OG0004198			KAH0572715.1, KAH0572730.1
OG0004199			KAH0572716.1, KAH0572733.1
OG0004200			KAH0572717.1, KAH0572732.1
OG0004201			KAH0572724.1, KAH0572743.1
OG0004202			KAH0572736.1, KAH0572740.1
OG0004203			KAH0572746.1, KAH0572747.1
OG0004204			KAH0572748.1, KAH0575849.1
OG0004205			KAH0572754.1, KAH0572763.1
OG0004206			KAH0572755.1, KAH0572762.1
OG0004207			KAH0572756.1, KAH0572761.1
OG0004208			KAH0572778.1, KAH0572779.1
OG0004209			KAH0572797.1, KAH0572800.1
OG0004210			KAH0572804.1, KAH0572833.1
OG0004211			KAH0572831.1, KAH0572845.1
OG0004212			KAH0572837.1, KAH0576233.1
OG0004213			KAH0572847.1, KAH0572862.1
OG0004214			KAH0572848.1, KAH0572861.1
OG0004215			KAH0572850.1, KAH0572859.1
OG0004216			KAH0572851.1, KAH0572858.1
OG0004217			KAH0572852.1, KAH0572857.1
OG0004218			KAH0572853.1, KAH0572856.1
OG0004219			KAH0572866.1, KAH0572873.1
OG0004220			KAH0572867.1, KAH0572872.1
OG0004221			KAH0572868.1, KAH0572871.1
OG0004222			KAH0572869.1, KAH0572870.1
OG0004223			KAH0572895.1, KAH0572899.1
OG0004224			KAH0572896.1, KAH0572898.1
OG0004225			KAH0572924.1, KAH0576005.1
OG0004226			KAH0572928.1, KAH0573452.1
OG0004227			KAH0572936.1, KAH0572958.1
OG0004228			KAH0572937.1, KAH0572959.1
OG0004229			KAH0572942.1, KAH0572954.1
OG0004230			KAH0572949.1, KAH0572964.1
OG0004231			KAH0572950.1, KAH0572963.1
OG0004232			KAH0572952.1, KAH0572961.1
OG0004233			KAH0572969.1, KAH0573050.1
OG0004234			KAH0572977.1, KAH0572983.1
OG0004235			KAH0572978.1, KAH0572982.1
OG0004236			KAH0572985.1, KAH0572988.1
OG0004237			KAH0572999.1, KAH0573004.1
OG0004238			KAH0573018.1, KAH0573078.1
OG0004239			KAH0573021.1, KAH0573075.1
OG0004240			KAH0573022.1, KAH0573074.1
OG0004241			KAH0573023.1, KAH0573073.1
OG0004242			KAH0573024.1, KAH0573072.1
OG0004243			KAH0573033.1, KAH0573045.1
OG0004244			KAH0573054.1, KAH0573064.1
OG0004245			KAH0573055.1, KAH0573063.1
OG0004246			KAH0573058.1, KAH0573091.1
OG0004247			KAH0573060.1, KAH0573092.1
OG0004248			KAH0573101.1, KAH0573117.1
OG0004249			KAH0573102.1, KAH0573116.1
OG0004250			KAH0573105.1, KAH0573112.1
OG0004251			KAH0573106.1, KAH0573111.1
OG0004252			KAH0573113.1, KAH0574621.1
OG0004253			KAH0573123.1, KAH0573130.1
OG0004254			KAH0573141.1, KAH0573153.1
OG0004255			KAH0573161.1, KAH0573430.1
OG0004256			KAH0573176.1, KAH0575610.1
OG0004257			KAH0573185.1, KAH0573195.1
OG0004258			KAH0573186.1, KAH0573194.1
OG0004259			KAH0573205.1, KAH0573213.1
OG0004260			KAH0573256.1, KAH0573259.1
OG0004261			KAH0573257.1, KAH0573260.1
OG0004262			KAH0573258.1, KAH0573261.1
OG0004263			KAH0573279.1, KAH0573834.1
OG0004264			KAH0573335.1, KAH0577850.1
OG0004265			KAH0573336.1, KAH0573338.1
OG0004266			KAH0573342.1, KAH0573344.1
OG0004267			KAH0573343.1, KAH0573345.1
OG0004268			KAH0573356.1, KAH0573357.1
OG0004269			KAH0573361.1, KAH0573386.1
OG0004270			KAH0573369.1, KAH0577005.1
OG0004271			KAH0573389.1, KAH0576906.1
OG0004272			KAH0573488.1, KAH0573580.1
OG0004273			KAH0573584.1, KAH0573587.1
OG0004274			KAH0573647.1, KAH0573648.1
OG0004275			KAH0573680.1, KAH0577498.1
OG0004276			KAH0573681.1, KAH0573732.1
OG0004277			KAH0573693.1, KAH0573703.1
OG0004278			KAH0573728.1, KAH0573729.1
OG0004279			KAH0573809.1, KAH0573810.1
OG0004280			KAH0573819.1, KAH0577874.1
OG0004281			KAH0573841.1, KAH0573862.1
OG0004282			KAH0573848.1, KAH0573880.1
OG0004283			KAH0573870.1, KAH0574647.1
OG0004284			KAH0573902.1, KAH0573906.1
OG0004285			KAH0573913.1, KAH0575928.1
OG0004286			KAH0573916.1, KAH0573927.1
OG0004287			KAH0573932.1, KAH0573940.1
OG0004288			KAH0573933.1, KAH0573939.1
OG0004289			KAH0573944.1, KAH0573956.1
OG0004290			KAH0573945.1, KAH0573955.1
OG0004291			KAH0573947.1, KAH0573953.1
OG0004292			KAH0573948.1, KAH0573952.1
OG0004293			KAH0573949.1, KAH0573951.1
OG0004294			KAH0573963.1, KAH0573971.1
OG0004295			KAH0573964.1, KAH0573970.1
OG0004296			KAH0573965.1, KAH0573969.1
OG0004297			KAH0573966.1, KAH0573968.1
OG0004298			KAH0573967.1, KAH0575625.1
OG0004299			KAH0573980.1, KAH0574004.1
OG0004300			KAH0573989.1, KAH0574008.1
OG0004301			KAH0573992.1, KAH0574000.1
OG0004302			KAH0574012.1, KAH0574023.1
OG0004303			KAH0574013.1, KAH0574022.1
OG0004304			KAH0574014.1, KAH0574021.1
OG0004305			KAH0574015.1, KAH0574020.1
OG0004306			KAH0574045.1, KAH0574056.1
OG0004307			KAH0574046.1, KAH0574055.1
OG0004308			KAH0574073.1, KAH0574078.1
OG0004309			KAH0574104.1, KAH0574111.1
OG0004310			KAH0574122.1, KAH0574124.1
OG0004311			KAH0574128.1, KAH0574132.1
OG0004312			KAH0574129.1, KAH0574131.1
OG0004313			KAH0574130.1, KAH0575061.1
OG0004314			KAH0574137.1, KAH0574144.1
OG0004315			KAH0574184.1, KAH0574195.1
OG0004316			KAH0574186.1, KAH0574187.1
OG0004317			KAH0574201.1, KAH0574213.1
OG0004318			KAH0574204.1, KAH0574207.1
OG0004319			KAH0574219.1, KAH0574224.1
OG0004320			KAH0574228.1, KAH0574240.1
OG0004321			KAH0574229.1, KAH0574233.1
OG0004322			KAH0574230.1, KAH0574232.1
OG0004323			KAH0574235.1, KAH0574238.1
OG0004324			KAH0574236.1, KAH0574239.1
OG0004325			KAH0574267.1, KAH0574298.1
OG0004326			KAH0574272.1, KAH0574284.1
OG0004327			KAH0574273.1, KAH0574285.1
OG0004328			KAH0574276.1, KAH0574288.1
OG0004329			KAH0574277.1, KAH0574289.1
OG0004330			KAH0574278.1, KAH0574290.1
OG0004331			KAH0574279.1, KAH0574291.1
OG0004332			KAH0574282.1, KAH0574294.1
OG0004333			KAH0574312.1, KAH0574315.1
OG0004334			KAH0574352.1, KAH0574360.1
OG0004335			KAH0574353.1, KAH0574359.1
OG0004336			KAH0574354.1, KAH0574358.1
OG0004337			KAH0574372.1, KAH0575481.1
OG0004338			KAH0574398.1, KAH0574411.1
OG0004339			KAH0574399.1, KAH0577006.1
OG0004340			KAH0574480.1, KAH0574590.1
OG0004341			KAH0574502.1, KAH0574511.1
OG0004342			KAH0574513.1, KAH0574542.1
OG0004343			KAH0574581.1, KAH0576399.1
OG0004344			KAH0574629.1, KAH0576917.1
OG0004345			KAH0574632.1, KAH0574641.1
OG0004346			KAH0574683.1, KAH0577804.1
OG0004347			KAH0574685.1, KAH0574690.1
OG0004348			KAH0574686.1, KAH0574689.1
OG0004349			KAH0574698.1, KAH0575019.1
OG0004350			KAH0574753.1, KAH0574767.1
OG0004351			KAH0574805.1, KAH0574833.1
OG0004352			KAH0574837.1, KAH0574885.1
OG0004353			KAH0574868.1, KAH0574869.1
OG0004354			KAH0574876.1, KAH0574877.1
OG0004355			KAH0574893.1, KAH0576573.1
OG0004356			KAH0574901.1, KAH0574906.1
OG0004357			KAH0574926.1, KAH0574931.1
OG0004358			KAH0574948.1, KAH0574950.1
OG0004359			KAH0574971.1, KAH0574983.1
OG0004360			KAH0574975.1, KAH0576707.1
OG0004361			KAH0574979.1, KAH0574985.1
OG0004362			KAH0574998.1, KAH0575013.1
OG0004363			KAH0575001.1, KAH0575010.1
OG0004364			KAH0575028.1, KAH0575040.1
OG0004365			KAH0575029.1, KAH0575039.1
OG0004366			KAH0575065.1, KAH0575079.1
OG0004367			KAH0575067.1, KAH0575077.1
OG0004368			KAH0575069.1, KAH0575075.1
OG0004369			KAH0575070.1, KAH0575073.1
OG0004370			KAH0575082.1, KAH0575096.1
OG0004371			KAH0575086.1, KAH0575093.1
OG0004372			KAH0575087.1, KAH0575092.1
OG0004373			KAH0575109.1, KAH0575114.1
OG0004374			KAH0575121.1, KAH0575129.1
OG0004375			KAH0575123.1, KAH0575131.1
OG0004376			KAH0575137.1, KAH0575146.1
OG0004377			KAH0575139.1, KAH0575144.1
OG0004378			KAH0575153.1, KAH0576438.1
OG0004379			KAH0575154.1, KAH0575160.1
OG0004380			KAH0575181.1, KAH0575195.1
OG0004381			KAH0575182.1, KAH0575194.1
OG0004382			KAH0575210.1, KAH0575225.1
OG0004383			KAH0575212.1, KAH0575229.1
OG0004384			KAH0575217.1, KAH0575223.1
OG0004385			KAH0575218.1, KAH0575222.1
OG0004386			KAH0575219.1, KAH0575221.1
OG0004387			KAH0575231.1, KAH0575234.1
OG0004388			KAH0575250.1, KAH0575261.1
